tweet_id,created_at_utc,id_created_at_utc,author_id,author_screen_name,is_togashi,lang,text_ja,text_body,has_text,n_media,media_urls,chapters_mentioned,n_chapters_mentioned,favorite_count,conversation_count,is_edited,tweet_url,source,source_type,retrieved_utc,wayback_snapshots
1797235656940540335,2024-06-02T11:55:46.000Z,2024-06-02T11:55:46.295000+00:00,1528978792617611264,Un4v5s8bgsVk9Xp,1,zxx,https://t.co/eSFYaLrzZ4,,0,1,https://pbs.twimg.com/media/GPEQTAmaMAASw98.jpg,,0,225732,785,0,https://x.com/Un4v5s8bgsVk9Xp/status/1797235656940540335,cdn.syndication.twimg.com/tweet-result,x_syndication_api_unauthenticated,2026-08-27T13:51:01.392426+00:00,10
1797538778439090611,2024-06-03T08:00:16.000Z,2024-06-03T08:00:16.092000+00:00,1528978792617611264,Un4v5s8bgsVk9Xp,1,zxx,https://t.co/mrHjes2ICN,,0,1,https://pbs.twimg.com/media/GPIj_F3bUAAocxZ.jpg,,0,204482,1381,0,https://x.com/Un4v5s8bgsVk9Xp/status/1797538778439090611,cdn.syndication.twimg.com/tweet-result,x_syndication_api_unauthenticated,2026-08-27T13:51:02.379449+00:00,14
1797558564116165098,2024-06-03T09:18:53.000Z,2024-06-03T09:18:53.365000+00:00,1528978792617611264,Un4v5s8bgsVk9Xp,1,zxx,https://t.co/9ufc5NoPSM,,0,1,https://pbs.twimg.com/media/GPI1-k_bEAAWNhZ.jpg,,0,202840,689,0,https://x.com/Un4v5s8bgsVk9Xp/status/1797558564116165098,cdn.syndication.twimg.com/tweet-result,x_syndication_api_unauthenticated,2026-08-27T13:51:03.368021+00:00,11
1797901236098023911,2024-06-04T08:00:32.000Z,2024-06-04T08:00:32.732000+00:00,1528978792617611264,Un4v5s8bgsVk9Xp,1,zxx,https://t.co/7FBQ4bdUfa,,0,1,https://pbs.twimg.com/media/GPNto-TbcAAMEKn.jpg,,0,105147,510,0,https://x.com/Un4v5s8bgsVk9Xp/status/1797901236098023911,cdn.syndication.twimg.com/tweet-result,x_syndication_api_unauthenticated,2026-08-27T13:51:04.364133+00:00,1
1797930703407263899,2024-06-04T09:57:38.000Z,2024-06-04T09:57:38.286000+00:00,1528978792617611264,Un4v5s8bgsVk9Xp,1,zxx,https://t.co/j3HJ2ma5Oi,,0,1,https://pbs.twimg.com/media/GPOIbTxbcAA9lil.jpg,,0,242551,1062,0,https://x.com/Un4v5s8bgsVk9Xp/status/1797930703407263899,cdn.syndication.twimg.com/tweet-result,x_syndication_api_unauthenticated,2026-08-27T13:51:05.335681+00:00,10
1798263559031501158,2024-06-05T08:00:17.000Z,2024-06-05T08:00:17.251000+00:00,1528978792617611264,Un4v5s8bgsVk9Xp,1,zxx,https://t.co/iEeOuxwyhX,,0,1,https://pbs.twimg.com/media/GPS3LHEbgAAZzA6.jpg,,0,113135,459,0,https://x.com/Un4v5s8bgsVk9Xp/status/1798263559031501158,cdn.syndication.twimg.com/tweet-result,x_syndication_api_unauthenticated,2026-08-27T13:58:59.261181+00:00,1
1798281414670250400,2024-06-05T09:11:14.000Z,2024-06-05T09:11:14.367000+00:00,1528978792617611264,Un4v5s8bgsVk9Xp,1,zxx,https://t.co/YMN2twSwjZ,,0,1,https://pbs.twimg.com/media/GPTHZS6bQAARW6C.jpg,,0,262542,1063,0,https://x.com/Un4v5s8bgsVk9Xp/status/1798281414670250400,cdn.syndication.twimg.com/tweet-result,x_syndication_api_unauthenticated,2026-08-27T13:51:06.355028+00:00,12
1798626376557498622,2024-06-06T08:01:59.000Z,2024-06-06T08:01:59.690000+00:00,1528978792617611264,Un4v5s8bgsVk9Xp,1,zxx,https://t.co/wi9TUtZTPB,,0,1,https://pbs.twimg.com/media/GPYBJp2bgAAa78x.jpg,,0,103814,488,0,https://x.com/Un4v5s8bgsVk9Xp/status/1798626376557498622,cdn.syndication.twimg.com/tweet-result,x_syndication_api_unauthenticated,2026-08-27T13:51:07.348968+00:00,3
1798661926345637997,2024-06-06T10:23:15.000Z,2024-06-06T10:23:15.420000+00:00,1528978792617611264,Un4v5s8bgsVk9Xp,1,zxx,https://t.co/I5lOIHmC4Q,,0,1,https://pbs.twimg.com/media/GPYhepqbAAA3B51.jpg,,0,298945,1241,0,https://x.com/Un4v5s8bgsVk9Xp/status/1798661926345637997,cdn.syndication.twimg.com/tweet-result,x_syndication_api_unauthenticated,2026-08-27T13:51:08.348337+00:00,11
1798988560256864617,2024-06-07T08:01:11.000Z,2024-06-07T08:01:11.013000+00:00,1528978792617611264,Un4v5s8bgsVk9Xp,1,zxx,https://t.co/b92s64EsYO,,0,1,https://pbs.twimg.com/media/GPdKjwFbIAAqJEP.jpg,,0,95966,539,0,https://x.com/Un4v5s8bgsVk9Xp/status/1798988560256864617,cdn.syndication.twimg.com/tweet-result,x_syndication_api_unauthenticated,2026-08-27T13:51:09.363359+00:00,3
1799042887172379083,2024-06-07T11:37:03.000Z,2024-06-07T11:37:03.559000+00:00,1528978792617611264,Un4v5s8bgsVk9Xp,1,ja,"No.410、ペン入れ完了。

No.405台詞入れ完了。
　　　　背景制作中。
No.411、開始。 https://t.co/Qpnd3s231Z","No.410、ペン入れ完了。

No.405台詞入れ完了。
　　　　背景制作中。
No.411、開始。",1,1,https://pbs.twimg.com/media/GPd78spbAAA4H_p.jpg,405 410 411,3,206206,1129,0,https://x.com/Un4v5s8bgsVk9Xp/status/1799042887172379083,cdn.syndication.twimg.com/tweet-result,x_syndication_api_unauthenticated,2026-08-27T13:51:10.369829+00:00,16
1799350843986350568,2024-06-08T08:00:46.000Z,2024-06-08T08:00:46.185000+00:00,1528978792617611264,Un4v5s8bgsVk9Xp,1,zxx,https://t.co/Z3RQCPadvj,,0,1,https://pbs.twimg.com/media/GPiUBxcaMAAJ31i.jpg,,0,94287,563,0,https://x.com/Un4v5s8bgsVk9Xp/status/1799350843986350568,cdn.syndication.twimg.com/tweet-result,x_syndication_api_unauthenticated,2026-08-27T13:51:11.383221+00:00,3
1799408670562009560,2024-06-08T11:50:33.000Z,2024-06-08T11:50:33.115000+00:00,1528978792617611264,Un4v5s8bgsVk9Xp,1,ja,No.406、指定完了。 https://t.co/OHbuDr0Bkf,No.406、指定完了。,1,1,https://pbs.twimg.com/media/GPjIoxVaoAAnAqx.jpg,406,1,100249,498,0,https://x.com/Un4v5s8bgsVk9Xp/status/1799408670562009560,cdn.syndication.twimg.com/tweet-result,x_syndication_api_unauthenticated,2026-08-27T13:51:12.368300+00:00,1
